Date,Open,High,Low,Close,Volume,Ticker,Return,Volatility,Volume_Zscore,Return_Zscore,Manipulation_Flag,stock,sentiment_score,risk_score,event_count,twitter_sentiment
2022-09-26,76.5,79.69999694824219,68.0999984741211,68.30000305175781,4328480,AMC,-0.1451814549761173,0.0623889613315911,-0.0254984153927226,-1.3576056177756024,0,AMC,0.5,1.0,0.0,0.5
2022-09-27,71.5999984741211,75.19999694824219,69.80000305175781,74.5,3336010,AMC,0.0907759395492826,0.0781164701047531,-0.1356742755278745,0.8209987785997771,0,AMC,0.5,1.0,0.0,0.5
2022-09-28,73.0,77.0999984741211,71.0999984741211,76.69999694824219,2445950,AMC,0.0295301603790898,0.0788716817449134,-0.2344814193930728,0.2555139628854962,0,AMC,0.5,1.0,0.0,0.5
2022-09-29,74.5999984741211,76.0999984741211,69.0,71.0,2250200,AMC,-0.0743154781621255,0.0807315976453006,-0.2562119750989943,-0.7032971187733439,0,AMC,0.5,1.0,0.0,0.5
2022-09-30,69.69999694824219,72.80000305175781,68.19999694824219,69.69999694824219,1655700,AMC,-0.0183099021374339,0.0806045900565605,-0.3222084776132747,-0.1861953157366341,0,AMC,0.5,1.0,0.0,0.5
2022-10-03,68.4000015258789,69.5,66.0999984741211,68.80000305175781,2149990,AMC,-0.0129123950629824,0.0760725846097185,-0.2673364654555226,-0.1363599093679581,0,AMC,0.5,1.0,0.0,0.5
2022-10-04,69.80000305175781,81.30000305175781,69.69999694824219,78.30000305175781,4254830,AMC,0.1380813892239687,0.0959798580742914,-0.0336744329035329,1.2577719547109891,0,AMC,0.5,1.0,0.0,0.5
2022-10-05,75.5,75.5,70.4000015258789,73.30000305175781,2269970,AMC,-0.0638569579198471,0.0786870046732525,-0.2540172722315304,-0.606733168212532,0,AMC,0.5,1.0,0.0,0.5
2022-10-06,73.80000305175781,76.19999694824219,71.19999694824219,71.19999694824219,1934560,AMC,-0.028649468159405,0.0715652029802791,-0.2912517329688134,-0.2816609570545832,0,AMC,0.5,1.0,0.0,0.5
2022-10-07,71.0,71.0,64.0,65.30000305175781,2343620,AMC,-0.0828650863675357,0.0752131527425599,-0.24584125472072,-0.7822360054357349,0,AMC,0.5,1.0,0.0,0.5
2022-10-10,64.5999984741211,69.30000305175781,62.70000076293945,63.5,2339270,AMC,-0.0275651296728286,0.0716178692199966,-0.2463241559586294,-0.2716492148976316,0,AMC,0.5,1.0,0.0,0.5
2022-10-11,64.0,64.80000305175781,60.70000076293945,61.20000076293945,2262150,AMC,-0.0362204604261503,0.0721270864990677,-0.254885384341979,-0.3515642422236341,0,AMC,0.5,1.0,0.0,0.5
2022-10-12,61.20000076293945,62.400001525878906,56.20000076293945,58.5,3249180,AMC,-0.0441176589751691,0.0728447364166923,-0.1453134282836608,-0.4244794035075057,0,AMC,0.5,1.0,0.0,0.5
2022-10-13,56.29999923706055,62.79999923706055,54.70000076293945,60.400001525878906,2956550,AMC,0.0324786585620326,0.0361768535495446,-0.1777988051226076,0.2827375687274933,0,AMC,0.5,1.0,0.0,0.5
2022-10-14,62.099998474121094,63.5,59.5,60.0,2189850,AMC,-0.0066225416518825,0.0352419211823303,-0.2629115359513692,-0.0782854323144161,0,AMC,0.5,1.0,0.0,0.5
2022-10-17,61.79999923706055,64.80000305175781,60.900001525878906,63.599998474121094,1858070,AMC,0.059999974568685,0.0483237318313166,-0.2997430239315002,0.5368430192760014,0,AMC,0.5,1.0,0.0,0.5
2022-10-18,66.0,68.0,63.70000076293945,65.0999984741211,2204140,AMC,0.0235849062262218,0.0393123267787484,-0.2613251776318921,0.2006211850555866,0,AMC,0.5,1.0,0.0,0.5
2022-10-19,64.0999984741211,65.0,60.5,61.099998474121094,1366610,AMC,-0.0614439338518587,0.0449799809370128,-0.3543008727551642,-0.584453617051811,0,AMC,0.5,1.0,0.0,0.5
2022-10-20,62.0,65.80000305175781,61.29999923706055,63.5,1730940,AMC,0.0392798950215265,0.045191255547958,-0.3138559513741251,0.3455336666469707,0,AMC,0.5,1.0,0.0,0.5
2022-10-21,63.5,65.69999694824219,62.20000076293945,64.9000015258789,1494440,AMC,0.0220472681240773,0.0394797778926331,-0.3401102370673585,0.18642410877364,0,AMC,0.5,1.0,0.0,0.5
2022-10-24,64.5999984741211,65.5,62.0,63.599998474121094,1436310,AMC,-0.0200308631924983,0.0407114999628903,-0.3465633517707313,-0.202085020435634,0,AMC,0.5,1.0,0.0,0.5
2022-10-25,63.0,70.0,62.70000076293945,67.5,2679820,AMC,0.0613207801799842,0.0445319326859453,-0.2085190946781615,0.5490380721893525,0,AMC,0.5,1.0,0.0,0.5
2022-10-26,65.4000015258789,71.0999984741211,65.0,66.4000015258789,2217760,AMC,-0.0162962736906828,0.0417375386697778,-0.2598131972042311,-0.1676034008886919,0,AMC,0.5,1.0,0.0,0.5
2022-10-27,68.30000305175781,69.30000305175781,64.9000015258789,65.0999984741211,1387330,AMC,-0.0195783587633073,0.0420529285842014,-0.3520007086978119,-0.197907028299394,0,AMC,0.5,1.0,0.0,0.5
2022-10-28,65.5,67.0,63.599998474121094,65.0999984741211,1566860,AMC,0.0,0.032153230816548,-0.3320707640445087,-0.017139230954673,0,AMC,0.5,1.0,0.0,0.5
2022-10-31,68.19999694824219,72.5,65.4000015258789,66.5999984741211,3485910,AMC,0.0230414751944469,0.030174399452789,-0.1190336098812965,0.1956036638317533,0,AMC,0.5,1.0,0.0,0.5
2022-11-01,67.5999984741211,68.5,61.29999923706055,61.5,2135430,AMC,-0.0765765554199345,0.0425723792101398,-0.2689527969552836,-0.7241737387424494,0,AMC,0.5,1.0,0.0,0.5
2022-11-02,62.599998474121094,63.29999923706055,57.900001525878906,58.099998474121094,2211280,AMC,-0.0552845776565675,0.0463093967823247,-0.2605325535310478,-0.5275840261966754,0,AMC,0.5,1.0,0.0,0.5
2022-11-03,57.5,58.5,55.79999923706055,57.0,1654320,AMC,-0.018932848588818,0.0332509699085317,-0.3223616738680597,-0.1919470061230341,0,AMC,0.5,1.0,0.0,0.5
2022-11-04,58.29999923706055,58.5,54.20000076293945,56.5,1813460,AMC,-0.0087719298245614,0.0336373302682423,-0.3046952593850949,-0.0981308223346526,0,AMC,0.5,1.0,0.0,0.5
2022-11-07,55.599998474121094,56.099998474121094,51.70000076293945,53.29999923706055,2003790,AMC,-0.056637181644946,0.0359727472730839,-0.2835663875204305,-0.5400726748426027,0,AMC,0.5,1.0,0.0,0.5
2022-11-08,53.79999923706055,56.20000076293945,53.0,56.20000076293945,2718980,AMC,0.0544090350354542,0.0470893658970582,-0.2041718734191889,0.4852216430039632,0,AMC,0.5,1.0,0.0,0.5
2022-11-09,53.70000076293945,53.900001525878906,50.5,51.900001525878906,2571120,AMC,-0.0765124409018894,0.0470197911766965,-0.2205860750369542,-0.7235817667418876,0,AMC,0.5,1.0,0.0,0.5
2022-11-10,55.0,62.70000076293945,53.5,61.29999923706055,4005250,AMC,0.1811174842932232,0.089688254086434,-0.0613807526638594,1.6551260029250363,0,AMC,0.5,1.0,0.0,0.5
2022-11-11,60.099998474121094,72.80000305175781,59.29999923706055,72.0,4382230,AMC,0.1745514012416249,0.1055589935188939,-0.0195315322806241,1.5945010861600817,0,AMC,0.5,1.0,0.0,0.5
2022-11-14,80.19999694824219,83.5,72.9000015258789,73.4000015258789,5308390,AMC,0.019444465637207,0.1032252519926271,0.0832831368003277,0.1623923256112693,0,AMC,0.5,1.0,0.0,0.5
2022-11-15,78.30000305175781,81.9000015258789,74.5999984741211,79.5,4434980,AMC,0.0831062445137742,0.1016584900424731,-0.0136756609473553,0.7501841666787323,0,AMC,0.5,1.0,0.0,0.5
2022-11-16,77.4000015258789,78.0,71.5999984741211,75.30000305175781,2992970,AMC,-0.0528301502923546,0.1009745078271652,-0.1737557561376285,-0.5049221966870993,0,AMC,0.5,1.0,0.0,0.5
2022-11-17,72.9000015258789,74.19999694824219,71.0,73.9000015258789,1712000,AMC,-0.0185923169872465,0.1047167006508421,-0.3159585144651603,-0.1888028637418185,0,AMC,0.5,1.0,0.0,0.5
2022-11-18,75.30000305175781,78.4000015258789,73.4000015258789,75.9000015258789,2157210,AMC,0.0270635988999219,0.0912477722755027,-0.2665349604123718,0.2327400985899786,0,AMC,0.5,1.0,0.0,0.5
2022-11-21,73.0,75.5999984741211,70.5,72.69999694824219,1689270,AMC,-0.0421607972767384,0.0798026599771321,-0.3184818121979603,-0.4064116183979327,0,AMC,0.5,1.0,0.0,0.5
2022-11-22,72.0999984741211,75.0999984741211,70.69999694824219,73.19999694824219,1459190,AMC,0.0068775793808626,0.0463748033470046,-0.3440234022711068,0.0463617443197216,0,AMC,0.5,1.0,0.0,0.5
2022-11-23,73.5,79.9000015258789,72.80000305175781,76.4000015258789,3750900,AMC,0.0437159113531022,0.0486376157343937,-0.0896165986092037,0.3864915891643071,0,AMC,0.5,1.0,0.0,0.5
2022-11-25,76.5999984741211,77.4000015258789,75.0,75.0999984741211,828760,AMC,-0.0170157464109141,0.0353416212455383,-0.4140085579987397,-0.1742463223132179,0,AMC,0.5,1.0,0.0,0.5
2022-11-28,74.4000015258789,74.4000015258789,71.19999694824219,73.30000305175781,1787320,AMC,-0.0239679821429497,0.0305373917216416,-0.3075971072837043,-0.2384366027700575,0,AMC,0.5,1.0,0.0,0.5
2022-11-29,72.9000015258789,76.19999694824219,70.80000305175781,74.30000305175781,1631780,AMC,0.013642564234191,0.0303011872580388,-0.3248638793628821,0.1088231296580296,0,AMC,0.5,1.0,0.0,0.5
2022-11-30,74.80000305175781,74.80000305175781,69.5999984741211,72.30000305175781,4491380,AMC,-0.0269178992981573,0.0294691914184655,-0.007414596621358,-0.2656733100417456,0,AMC,0.5,1.0,0.0,0.5
2022-12-01,72.9000015258789,91.5,72.0999984741211,81.69999694824219,9670850,AMC,0.1300137413515065,0.0553113855323734,0.5675675814739145,1.1832830277642117,0,AMC,0.5,1.0,0.0,0.5
2022-12-02,81.80000305175781,86.30000305175781,79.19999694824219,81.69999694824219,3476560,AMC,0.0,0.0556032295762234,-0.1200715700133546,-0.017139230954673,0,AMC,0.5,1.0,0.0,0.5
2022-12-05,81.80000305175781,85.4000015258789,74.0999984741211,74.5,2831340,AMC,-0.08812726092026,0.0663611470479851,-0.1916985899498793,-0.830821881026193,0,AMC,0.5,1.0,0.0,0.5
2022-12-06,74.5999984741211,74.80000305175781,66.80000305175781,67.5,2618810,AMC,-0.0939597315436241,0.0751043048184767,-0.2152919233045639,-0.8846733238570024,0,AMC,0.5,1.0,0.0,0.5
2022-12-07,67.69999694824219,71.30000305175781,60.0,60.5,3923440,AMC,-0.1037037037037037,0.0827454944701887,-0.0704626262899204,-0.9746398223802076,0,AMC,0.5,1.0,0.0,0.5
2022-12-08,62.400001525878906,67.0,59.70000076293945,60.70000076293945,3049640,AMC,0.0033057977345363,0.0820479262176924,-0.1674647186313471,0.0133833364455756,0,AMC,0.5,1.0,0.0,0.5
2022-12-09,60.5,61.29999923706055,58.099998474121094,59.400001525878906,2315640,AMC,-0.0214167911156644,0.0820598455762959,-0.2489473642923761,-0.2148813503516432,0,AMC,0.5,1.0,0.0,0.5
2022-12-12,59.900001525878906,60.0,56.099998474121094,59.5,1752380,AMC,0.0016834759520591,0.0496215114422993,-0.3114758588360154,-0.0015956277642521,0,AMC,0.5,1.0,0.0,0.5
2022-12-13,65.0,65.0999984741211,55.29999923706055,57.20000076293945,3493240,AMC,-0.038655449362362,0.0460375275484874,-0.1182198935424745,-0.3740465959223873,0,AMC,0.5,1.0,0.0,0.5
2022-12-14,57.70000076293945,58.79999923706055,56.099998474121094,57.5,2215590,AMC,0.005244741836698,0.0462350362640945,-0.2600540927642916,0.0312856876466991,0,AMC,0.5,1.0,0.0,0.5
2022-12-15,56.0,60.5,55.29999923706055,56.0,2870650,AMC,-0.026086956521739,0.0383398719300695,-0.1873347169240822,-0.2580011809716548,0,AMC,0.5,1.0,0.0,0.5
2022-12-16,56.5,57.29999923706055,51.29999923706055,53.099998474121094,2969450,AMC,-0.0517857415335518,0.0224591233604276,-0.176366753175704,-0.4952791273604642,0,AMC,0.5,1.0,0.0,0.5
2022-12-19,52.29999923706055,53.20000076293945,47.79999923706055,48.900001525878906,2949140,AMC,-0.0790959899987399,0.0297068107132828,-0.178621402403736,-0.7474357825567812,0,AMC,0.5,1.0,0.0,0.5
2022-12-20,48.70000076293945,51.5,47.400001525878906,50.79999923706055,2227380,AMC,0.0388547577074434,0.0396763224071304,-0.258745263891889,0.3416083562179941,0,AMC,0.5,1.0,0.0,0.5
2022-12-21,51.400001525878906,53.70000076293945,50.5,53.0,1960760,AMC,0.0433071022830737,0.0462824865119004,-0.2883432243634742,0.3827170380889589,0,AMC,0.5,1.0,0.0,0.5
2022-12-22,41.400001525878906,49.79999923706055,41.099998474121094,49.099998474121094,5546140,AMC,-0.0735849344505453,0.0508570210055328,0.1096761872170983,-0.6965519784271629,0,AMC,0.5,1.0,0.0,0.5
2022-12-23,47.0,48.20000076293945,43.099998474121094,44.0,3031110,AMC,-0.1038696259188098,0.0579029033586539,-0.1695217668930622,-0.9761717890643355,0,AMC,0.5,1.0,0.0,0.5
2022-12-27,42.0,42.099998474121094,40.0,40.29999923706055,2167650,AMC,-0.0840909264304421,0.0603406675799961,-0.2653759974413894,-0.7935542375075568,0,AMC,0.5,1.0,0.0,0.5
2022-12-28,40.099998474121094,41.29999923706055,38.099998474121094,38.400001525878906,2974430,AMC,-0.0471463460831624,0.0602704829322697,-0.1758139145171318,-0.452443397015704,0,AMC,0.5,1.0,0.0,0.5
2022-12-29,39.0,41.900001525878906,38.599998474121094,41.400001525878906,2122530,AMC,0.0781249968955914,0.0728470144461704,-0.2703848489021872,0.7041921011101362,0,AMC,0.5,1.0,0.0,0.5
2022-12-30,40.400001525878906,40.900001525878906,39.0,40.70000076293945,1845080,AMC,-0.0169082303656894,0.0680779887733061,-0.3011850669384985,-0.1732536222146316,0,AMC,0.5,1.0,0.0,0.5
2023-01-03,41.400001525878906,43.900001525878906,38.70000076293945,39.29999923706055,2210050,AMC,-0.0343980712441096,0.0601664110061758,-0.2606690980190084,-0.3347380474273807,0,AMC,0.5,1.0,0.0,0.5
2023-01-04,40.0,41.599998474121094,38.400001525878906,40.900001525878906,1799930,AMC,0.0407125272233983,0.064937718176509,-0.3061972487526613,0.3587612191026363,0,AMC,0.5,1.0,0.0,0.5
2023-01-05,40.29999923706055,40.599998474121094,38.599998474121094,39.599998474121094,1275740,AMC,-0.0317849145050826,0.0551238558313516,-0.3643885130974226,-0.3106106630260021,0,AMC,0.5,1.0,0.0,0.5
2023-01-06,39.79999923706055,39.900001525878906,37.70000076293945,38.5,1530540,AMC,-0.0277777403158222,0.0465752634271402,-0.3361027118516049,-0.2736122577701542,0,AMC,0.5,1.0,0.0,0.5
2023-01-09,39.20000076293945,40.20000076293945,37.900001525878906,39.29999923706055,1716400,AMC,0.0207792009626115,0.0434467823571678,-0.3154700626383094,0.1747159921518861,0,AMC,0.5,1.0,0.0,0.5
2023-01-10,39.099998474121094,40.79999923706055,39.099998474121094,40.599998474121094,1284460,AMC,0.0330788616360742,0.0326510521819594,-0.3634204903860273,0.28827926856892,0,AMC,0.5,1.0,0.0,0.5
2023-01-11,44.29999923706055,49.79999923706055,43.099998474121094,49.20000076293945,5399500,AMC,0.2118227244343395,0.0861884302419437,0.0933974199695053,1.938628756876648,0,AMC,0.5,1.0,0.0,0.5
2023-01-12,50.900001525878906,53.5,47.400001525878906,50.20000076293945,4196120,AMC,0.0203252029368516,0.081702023497046,-0.040191934438627,0.170524209576665,0,AMC,0.5,1.0,0.0,0.5
2023-01-13,48.400001525878906,51.400001525878906,47.70000076293945,50.599998474121094,2592030,AMC,0.0079680817749496,0.0824656743342541,-0.2182648187416244,0.0564303980900112,0,AMC,0.5,1.0,0.0,0.5
2023-01-17,53.70000076293945,61.70000076293945,50.599998474121094,60.70000076293945,5760720,AMC,0.1996047943357926,0.0970303398998816,0.1334970947183839,1.8258201022428715,0,AMC,0.5,1.0,0.0,0.5
2023-01-18,63.70000076293945,65.5,54.599998474121094,56.5,6212540,AMC,-0.0691927629349187,0.1046996408649861,0.1836544366292369,-0.6559988769114191,0,AMC,0.5,1.0,0.0,0.5
2023-01-19,54.70000076293945,56.5,52.599998474121094,55.20000076293945,2973490,AMC,-0.0230088360541689,0.1087085134325885,-0.1759182655892318,-0.2295807672070863,0,AMC,0.5,1.0,0.0,0.5
2023-01-20,55.29999923706055,58.099998474121094,54.5,55.20000076293945,3127190,AMC,0.0,0.110492677018083,-0.1588557551831008,-0.017139230954673,0,AMC,0.5,1.0,0.0,0.5
2023-01-23,55.29999923706055,59.20000076293945,54.20000076293945,56.599998474121094,3409290,AMC,0.0253622770259376,0.0842350529564197,-0.1275393323752312,0.217031723263293,0,AMC,0.5,1.0,0.0,0.5
2023-01-24,54.0,59.5,54.0,55.0,2429390,AMC,-0.0282685250398487,0.086465842974179,-0.2363197744504932,-0.2781436934540779,0,AMC,0.5,1.0,0.0,0.5
2023-01-25,54.29999923706055,54.70000076293945,52.79999923706055,53.29999923706055,2297510,AMC,-0.0309091047807172,0.0883018029895785,-0.2509600078425593,-0.3025242755672467,0,AMC,0.5,1.0,0.0,0.5
2023-01-26,55.0,56.099998474121094,51.0,52.79999923706055,2159770,AMC,-0.0093808631736779,0.0293934080119573,-0.2662507702585677,-0.1037531291674311,0,AMC,0.5,1.0,0.0,0.5
2023-01-27,52.5,56.20000076293945,51.0,55.099998474121094,3346960,AMC,0.0435605922404287,0.0284001367636756,-0.1344586965496889,0.3850575213640914,0,AMC,0.5,1.0,0.0,0.5
2023-01-30,52.79999923706055,53.400001525878906,49.5,50.099998474121094,3411680,AMC,-0.0907441041463614,0.0436860345772933,-0.1272740142238281,-0.8549833029154148,0,AMC,0.5,1.0,0.0,0.5
2023-01-31,51.0,53.5,50.0,53.5,2188140,AMC,0.067864303980671,0.0534647683501095,-0.263101366093168,0.6094546984562975,0,AMC,0.5,1.0,0.0,0.5
2023-02-01,53.0,58.0,52.70000076293945,57.099998474121094,3697090,AMC,0.0672896911050671,0.0592370022071075,-0.095590142428032,0.6041492739769228,0,AMC,0.5,1.0,0.0,0.5
2023-02-02,62.79999923706055,64.5,59.29999923706055,60.79999923706055,4969090,AMC,0.0647986140422818,0.0615092848275024,0.0456168402433969,0.5811490562824962,0,AMC,0.5,1.0,0.0,0.5
2023-02-03,61.0,67.69999694824219,60.29999923706055,60.79999923706055,5235340,AMC,0.0,0.058616231416224,0.0751737263568152,-0.017139230954673,0,AMC,0.5,1.0,0.0,0.5
2023-02-06,63.099998474121094,73.30000305175781,60.5,68.0,6251390,AMC,0.1184210666659137,0.0670591686706032,0.1879672442367723,1.0762473822546437,0,AMC,0.5,1.0,0.0,0.5
2023-02-07,69.4000015258789,69.5999984741211,60.5,61.79999923706055,4741100,AMC,-0.0911764818079331,0.0829091854078685,0.0203072647880045,-0.858975463772629,0,AMC,0.5,1.0,0.0,0.5
2023-02-08,61.20000076293945,61.29999923706055,56.099998474121094,57.20000076293945,3142440,AMC,-0.074433633186237,0.079451848318614,-0.1571628255559473,-0.7043880490046296,0,AMC,0.5,1.0,0.0,0.5
2023-02-09,58.70000076293945,58.79999923706055,51.400001525878906,53.599998474121094,2911330,AMC,-0.0629371021119084,0.082154328523088,-0.1828187577612884,-0.5982401014398734,0,AMC,0.5,1.0,0.0,0.5
2023-02-10,52.099998474121094,52.099998474121094,46.400001525878906,49.0,3867080,AMC,-0.0858208694976371,0.0826086126101916,-0.0767192501447646,-0.8095268734965696,0,AMC,0.5,1.0,0.0,0.5
2023-02-13,47.5,49.099998474121094,45.79999923706055,46.79999923706055,2621940,AMC,-0.0448979747538663,0.074086186624139,-0.2149444564368268,-0.4316840914108034,0,AMC,0.5,1.0,0.0,0.5
2023-02-14,45.5,46.20000076293945,43.900001525878906,45.0,3619920,AMC,-0.0384615227864179,0.0725188399076123,-0.1041569214003231,-0.372256063814776,0,AMC,0.5,1.0,0.0,0.5
2023-02-15,45.599998474121094,52.70000076293945,45.29999923706055,51.70000076293945,4642310,AMC,0.1488889058430988,0.0836630420769845,0.0093404111574145,1.357558203273767,0,AMC,0.5,1.0,0.0,0.5
2023-02-16,52.400001525878906,54.900001525878906,50.5,52.5,3208550,AMC,0.0154738728289152,0.0815280248883896,-0.1498238368575132,0.1257316777610074,0,AMC,0.5,1.0,0.0,0.5
2023-02-17,53.20000076293945,55.29999923706055,52.099998474121094,52.400001525878906,2759240,AMC,-0.0019047328404018,0.0780375842458644,-0.1997025392035036,-0.0347257081590281,0,AMC,0.5,1.0,0.0,0.5
2023-02-21,54.70000076293945,62.0,54.400001525878906,61.0,7351300,AMC,0.1641221035055464,0.0971837921713947,0.3100702098893915,1.4982069482093316,0,AMC,0.5,1.0,0.0,0.5
2023-02-22,64.19999694824219,67.9000015258789,60.20000076293945,62.599998474121094,6866720,AMC,0.0262294831823131,0.0848117835771334,0.2562761221040762,0.2250386736224606,0,AMC,0.5,1.0,0.0,0.5
2023-02-23,62.900001525878906,66.5,59.099998474121094,62.29999923706055,4214430,AMC,-0.0047923201976525,0.0794229453449203,-0.0381593087682544,-0.0613869218246466,0,AMC,0.5,1.0,0.0,0.5
2023-02-24,61.29999923706055,62.400001525878906,59.900001525878906,62.0,2339820,AMC,-0.0048153971225426,0.0744472817349282,-0.246263099480273,-0.0615999920279414,0,AMC,0.5,1.0,0.0,0.5
2023-02-27,63.099998474121094,81.9000015258789,61.900001525878906,76.0999984741211,12267760,AMC,0.2274193302277596,0.0950653425051815,0.8558551800346542,2.0826328641368717,0,AMC,0.5,1.0,0.0,0.5
2023-02-28,77.80000305175781,85.30000305175781,71.0999984741211,71.4000015258789,11345850,AMC,-0.0617608021351077,0.105082261361442,0.7535123110137287,-0.5873792750348829,0,AMC,0.5,1.0,0.0,0.5
2023-03-01,68.0,71.0999984741211,64.5999984741211,65.69999694824219,4117740,AMC,-0.0798319951795905,0.1150549896587381,-0.048893037663302,-0.7542313488749351,0,AMC,0.5,1.0,0.0,0.5
2023-03-02,62.400001525878906,63.70000076293945,59.0,61.0,2819120,AMC,-0.0715372475883796,0.1061620733019548,-0.1930551538871787,-0.6776456008190895,0,AMC,0.5,1.0,0.0,0.5
2023-03-03,62.0,66.9000015258789,61.400001525878906,65.80000305175781,3406960,AMC,0.0786885746189804,0.1097495480241945,-0.1277979898199045,0.7093956375720644,0,AMC,0.5,1.0,0.0,0.5
2023-03-06,65.80000305175781,67.5,62.5,62.5,2624280,AMC,-0.0501520197371732,0.1122115409136578,-0.2146846888743653,-0.4801949063501254,0,AMC,0.5,1.0,0.0,0.5
